inventorynumber;wikidataitem;creator;title;image;url;height;width;mime
KMS7937;Q20467034;[[wikidata:Q392816]];Meta-Ignis;;https://collection.smk.dk/#/en/detail/KMS7937;;;
KMS580;Q20276363;[[wikidata:Q2761358]];A Country Road near Vognserup Manor, Zealand. The Painter J.Th. Lundbye Sketching by the Roadside;https://commons.wikimedia.org/wiki/Special:FilePath/Landevej ved Herregaarden Vognserup 1849.jpg;https://collection.smk.dk/#/en/detail/KMS580;410;604;image/jpeg
KMS6475;Q20539125;[[wikidata:Q20829739]];A Wood near Asminderød;;https://collection.smk.dk/#/en/detail/KMS6475;;;
KMS825;Q20392809;[[wikidata:Q983353]];The Skerries off the West Coast of Sweden near Marstrand;https://commons.wikimedia.org/wiki/Special:FilePath/C.F. Sørensen - The Skerries off the West Coast of Sweden near Marstrand - KMS825 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS825;515;768;image/jpeg
KMS6793;Q20441122;[[wikidata:Q380706]];J.F. Willumsen;https://commons.wikimedia.org/wiki/Special:FilePath/Vilhelm Hammershøi - J.F. Willumsen - KMS6793 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS6793;1914;1200;image/jpeg
KMSsp666;Q20267192;[[wikidata:Q28843096]];Landscape;;https://collection.smk.dk/#/en/detail/KMSsp666;;;
KMS866;Q20539834;[[wikidata:Q1781575]];En sommerdag. Motiv fra Horneland ved Fåborg;https://commons.wikimedia.org/wiki/Special:FilePath/En sommerdag. Motiv fra Horneland ved Fåborg.jpg;https://collection.smk.dk/#/en/detail/KMS866;2060;2790;image/jpeg
KMS3891;Q20268073;[[wikidata:Q358399]];Nausikaa bringer den skibbrudne Odysseus klæder;https://commons.wikimedia.org/wiki/Special:FilePath/Wilhelm Marstrand - Nausikaa bringer den skibbrudne Odysseus klæder - KMS3891 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS3891;768;617;image/jpeg
KMSsp498;Q20440560;[[wikidata:Q15702751]];A Colonnade;https://commons.wikimedia.org/wiki/Special:FilePath/Daniël de Blieck - A Colonnade - KMSsp498 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSsp498;768;626;image/jpeg
KMS123;Q20392048;[[wikidata:Q12306010]];Franske kyrasserer, som angriber en russisk forpost;https://commons.wikimedia.org/wiki/Special:FilePath/Christian Holm - Franske kyrasserer, som angriber en russisk forpost - KMS123 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS123;552;768;image/jpeg
KMS8599;Q20528353;[[wikidata:Q12321484]];Don't look now;;https://collection.smk.dk/#/en/detail/KMS8599;;;
KMSst173;Q20491636;[[wikidata:Q5163689]];A Little Boy with a Bird;;https://collection.smk.dk/#/en/detail/KMSst173;;;
KMS868;Q20276025;[[wikidata:Q2362227]];Jyske bønder på vej hjem fra marked med deres heste;https://commons.wikimedia.org/wiki/Special:FilePath/Jørgen V. Sonne - Jyske bønder på vej hjem fra marked med deres heste - KMS868 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS868;506;800;image/jpeg
KMS7460;Q20354839;[[wikidata:Q5753285]];An Allegory;https://commons.wikimedia.org/wiki/Special:FilePath/Hieronimo Miani - An Allegory - KMS7460 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS7460;617;768;image/jpeg
KMS1330;Q20491997;[[wikidata:Q4830305]];Stone Workers;;https://collection.smk.dk/#/en/detail/KMS1330;;;
KMS3788;Q20474656;[[wikidata:Q2518370]];Portrait of Frederik Hansen de Liliendal, Danish Consul at Bordeaux;https://commons.wikimedia.org/wiki/Special:FilePath/Jean-Baptiste Perronneau - Portrait of Frederik Hansen de Liliendal, Danish Consul at Bordeaux - KMS3788 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS3788;1200;977;image/jpeg
KMS1492;Q20355687;[[wikidata:Q708274]];Blokkedrejer ved Holmen Johan Vilhelm Gertner, kunstnerens fader;https://commons.wikimedia.org/wiki/Special:FilePath/J.V. Gertner - Blokkedrejer ved Holmen Johan Vilhelm Gertner, kunstnerens fader - KMS1492 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS1492;768;629;image/jpeg
KMS8576;Q20540356;[[wikidata:Q981441]];Portrait of the German Painter Wilhelm von Kaulbach;https://commons.wikimedia.org/wiki/Special:FilePath/Wilhelm Bendz - Portrait of the German Painter Wilhelm von Kaulbach - KMS8576 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS8576;7707;6188;image/jpeg
KMSsp107;Q20540628;[[wikidata:Q320118]];Pope Paul V;https://commons.wikimedia.org/wiki/Special:FilePath/Domenichino - Pope Paul V - KMSsp107 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSsp107;768;572;image/jpeg
KMS7048;Q20271593;[[wikidata:Q23612390]];Pæoner og syrener i ostindisk krukke;;https://collection.smk.dk/#/en/detail/KMS7048;;;
KMS3880;Q20440438;[[wikidata:Q319854]];Jurisprudence. Allegorical Figure;https://commons.wikimedia.org/wiki/Special:FilePath/Nicolai Abildgaard - Jurisprudence. Allegorical Figure - KMS3880 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS3880;4575;3537;image/jpeg
KMS569;Q20440591;[[wikidata:Q28842960]];Head of Christ;;https://collection.smk.dk/#/en/detail/KMS569;;;
KMS8220;Q20268429;[[wikidata:Q1794177]];Boy with Shining Circle;;https://collection.smk.dk/#/en/detail/KMS8220;;;
KMS3091;Q20415389;[[wikidata:Q20853510]];Coutyard with Arcades;https://commons.wikimedia.org/wiki/Special:FilePath/Gabriel Engels - Coutyard with Arcades - KMS3091 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS3091;610;768;image/jpeg
KMS6661;Q20354860;[[wikidata:Q1358364]];Ceres, Bacchus and Cupid;https://commons.wikimedia.org/wiki/Special:FilePath/Giovanni Antonio Pellegrini - Ceres, Bacchus and Cupid - KMS6661 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS6661;768;645;image/jpeg
KMS7002;Q20380988;[[wikidata:Q663795]];Coast Landscape with the so-called Temple of Sibyl at Tivoli;https://commons.wikimedia.org/wiki/Special:FilePath/Willem van Nieulandt d.Y. - Coast Landscape with the so-called Temple of Sibyl at Tivoli - KMS7002 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS7002;564;800;image/jpeg
KMS8480;Q20267629;[[wikidata:Q12301686]];Red-Red with Lead;;https://collection.smk.dk/#/en/detail/KMS8480;;;
KMS4281;Q20539764;[[wikidata:Q2606054]];View from Langelinie towards the Royal naval Dockyards at Nyholm, Copenhagen. Morning Light;https://commons.wikimedia.org/wiki/Special:FilePath/Larsen Udsigt fra Langelinie mod Nyholm med Mastekranen Morgenbelysning 1850.jpg;https://collection.smk.dk/#/en/detail/KMS4281;510;800;image/jpeg
KMS3083;Q20355019;[[wikidata:Q874868]];A Smithy;https://commons.wikimedia.org/wiki/Special:FilePath/Godfried Schalcken - A Smithy - KMS3083 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS3083;768;608;image/jpeg
KMS6676;Q20440559;[[wikidata:Q6097841]];The Green Promontory;;https://collection.smk.dk/#/en/detail/KMS6676;;;
KMSst18Æ;Q20390781;None;Charles, Duke of Brunswick and Lüneburg, born 1 August 1713;;http://collection.smk.dk/#/en/detail/KMSst18Æ;;;
KMS3439;Q20440262;[[wikidata:Q3416034]];Homage to Benjamin Franklin;https://commons.wikimedia.org/wiki/Special:FilePath/C.A. Lorentzen - Homage to Benjamin Franklin - KMS3439 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS3439;723;800;image/jpeg
KMSsp198;Q20379600;[[wikidata:Q5599]];Johanna of Austria;https://commons.wikimedia.org/wiki/Special:FilePath/Peter Paul Rubens 219.jpg;https://collection.smk.dk/#/en/detail/KMSsp198;768;576;image/jpeg
KMS7468;Q20441114;[[wikidata:Q12308854]];I forgot to Remember to Forget;;https://collection.smk.dk/#/en/detail/KMS7468;;;
KMS901;Q20493570;[[wikidata:Q21034429]];Andromeda Chained to the Rock;https://commons.wikimedia.org/wiki/Special:FilePath/Wilhelm Kümpel - Andromeda Chained to the Rock - KMS901 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS901;768;597;image/jpeg
KMSst255;Q20539219;[[wikidata:Q24347852]];Flowers;https://commons.wikimedia.org/wiki/Special:FilePath/Dominicus Gottfried Waerdigh - Flowers - KMSst255 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSst255;1422;1133;image/jpeg
KMS7915;Q20276011;[[wikidata:Q392816]];Yantra VIII;;https://collection.smk.dk/#/en/detail/KMS7915;;;
KMS824;Q20464052;[[wikidata:Q12329765]];Forår i Charlottenlund Skov;https://commons.wikimedia.org/wiki/Special:FilePath/O.D. Ottesen - Forår i Charlottenlund Skov - KMS824 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS824;768;654;image/jpeg
KMS1915;Q20540266;None;Havnebillede;;https://collection.smk.dk/#/en/detail/KMS1915;;;
KMSsp614;Q20078620;[[wikidata:Q314889]];A Housewife Instructing her Maid;https://commons.wikimedia.org/wiki/Special:FilePath/Pieter de Hooch - Lady with baby and maid showing her a flat fish KMSsp614.jpg;https://collection.smk.dk/#/en/detail/KMSsp614;768;690;image/jpeg
KMS3070;Q20539819;[[wikidata:Q8537]];Virgin and Child with St. John;https://commons.wikimedia.org/wiki/Special:FilePath/Bernardino Luini - Virgin and Child with St. John - KMS3070 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS3070;768;591;image/jpeg
KMS3276;Q20355691;[[wikidata:Q2595932]];Mandsportræt;https://commons.wikimedia.org/wiki/Special:FilePath/Andreas Brünniche - Mandsportræt - KMS3276 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS3276;768;614;image/jpeg
KMSsp204;Q20391267;[[wikidata:Q596352]];Interior of a Gothic Church by Night;https://commons.wikimedia.org/wiki/Special:FilePath/Peeter Neeffs d.Æ. - Interior of a Gothic Church by Night - KMSsp204 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSsp204;562;768;image/jpeg
KMS8812;Q48449930;[[wikidata:Q3362182]];Emilie Benzon, née Lazar;;https://collection.smk.dk/#/en/detail/KMS8812;;;
KMS8697;Q20529631;[[wikidata:Q12327451]];Uden titel;;https://collection.smk.dk/#/en/detail/KMS8697;;;
KMS1713;Q20278299;[[wikidata:Q3162112]];A View towards Castel Gandolfo, Italy;https://commons.wikimedia.org/wiki/Special:FilePath/Janus la Cour, Udsigt mod Castel Gandolfo, 1868, Kms1713, Statens Museum for Kunst.tif;https://collection.smk.dk/#/en/detail/KMS1713;3030;4134;image/tiff
KMS3840;Q20440466;[[wikidata:Q380706]];Five Portraits. Study for painting in Thielska Galleriet, Stockholm;https://commons.wikimedia.org/wiki/Special:FilePath/Vilhelm Hammershøi - Five Portraits. Study for painting in Thielska Galleriet, Stockholm - KMS3840 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS3840;1394;2244;image/jpeg
KMSsp888;Q20355110;[[wikidata:Q2965309]];Alkyone venter forgæves sin bortrejste ægtefælle;https://commons.wikimedia.org/wiki/Special:FilePath/C.G. Kratzenstein Stub - Alkyone venter forgæves sin bortrejste ægtefælle - KMSsp888 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSsp888;454;546;image/jpeg
KMSsp265;Q20355787;[[wikidata:Q335022]];An Inn;https://commons.wikimedia.org/wiki/Special:FilePath/David II Teniers - An Inn - KMSsp265 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSsp265;712;1000;image/jpeg
KMS1380;Q20538775;[[wikidata:Q12331116]];Prokurator og skolemester i Helsingør, Lars Berthelsen;https://commons.wikimedia.org/wiki/Special:FilePath/Peder Andersen - Prokurator og skolemester i Helsingør, Lars Berthelsen - KMS1380 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS1380;768;703;image/jpeg
KMSsp31;Q20392024;[[wikidata:Q975452]];Saul and David;https://commons.wikimedia.org/wiki/Special:FilePath/Ciro Ferri - Saul and David - KMSsp31 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSsp31;695;768;image/jpeg
KMS3229;Q20355250;[[wikidata:Q2149283]];Fantastic Tomb in a Cave;https://commons.wikimedia.org/wiki/Special:FilePath/Dirk Stoop - Fantastic Tomb in a Cave - KMS3229 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS3229;768;638;image/jpeg
KMS4238;Q20380629;[[wikidata:Q3426288]];Kvindedansen i Megara;;https://collection.smk.dk/#/en/detail/KMS4238;;;
KMSr60;Q20551525;[[wikidata:Q3579869]];The Box;;https://collection.smk.dk/#/en/detail/KMSr60;;;
KMSr5;Q20272976;[[wikidata:Q28049167]];Lyons and Co.;;https://collection.smk.dk/#/en/detail/KMSr5;;;
KMS3948;Q20538234;[[wikidata:Q4977490]];Kunstnerens stue "Gavlstuen" i hans forældres hjem i Kerteminde;;https://collection.smk.dk/#/en/detail/KMS3948;;;
KMS1542;Q20354158;[[wikidata:Q380706]];Amalienborg Plads;https://commons.wikimedia.org/wiki/Special:FilePath/Hammershøi, Vilhelm - Amalienborg Plads - KMS1542.jpg;http://www.smk.dk/en/explore-the-art/search-smk/#/detail/KMS1542;7116;7087;image/jpeg
KMS2037;Q20380288;[[wikidata:Q921230]];Sortbroget tyr;https://commons.wikimedia.org/wiki/Special:FilePath/Johan Thomas Lundbye - Sortbroget tyr.jpg;https://collection.smk.dk/#/en/detail/KMS2037;416;561;image/jpeg
KMS1296;Q20469780;[[wikidata:Q820693]];Bjerglandskab med en bro;https://commons.wikimedia.org/wiki/Special:FilePath/Heinrich Grosch - Bjerglandskab med en bro - KMS1296 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS1296;550;768;image/jpeg
KMSst249;Q20529775;[[wikidata:Q28049133]];The Dentist;https://commons.wikimedia.org/wiki/Special:FilePath/Johann Graff - The Dentist - KMSst249 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSst249;768;542;image/jpeg
KMSst225;Q20355098;[[wikidata:Q217648]];At the Surgeon;https://commons.wikimedia.org/wiki/Special:FilePath/Isaack van Ostade - At the Surgeon - KMSst225 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSst225;525;768;image/jpeg
KMS1306;Q20268546;[[wikidata:Q5359654]];A Concert: The Artist's Children and their Playmates;https://commons.wikimedia.org/wiki/Special:FilePath/Otto Haslund - A Concert, The Artist's Children and their Playmates - KMS1306 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS1306;3810;4553;image/jpeg
KMS6464;Q20354974;[[wikidata:Q16649428]];Study from a Slaughterhouse;;https://collection.smk.dk/#/en/detail/KMS6464;;;
KMS1115;Q20276640;[[wikidata:Q581361]];Brændevinsbrænder Bagges enke;https://commons.wikimedia.org/wiki/Special:FilePath/Jens Juel - Brændevinsbrænder Bagges enke - KMS1115 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS1115;768;587;image/jpeg
KMS8089;Q20540975;[[wikidata:Q164351]];Sort, Rød, Guld;;https://collection.smk.dk/#/en/detail/KMS8089;;;
KMSsp113;Q20354924;[[wikidata:Q447730]];Saint Sebastian;https://commons.wikimedia.org/wiki/Special:FilePath/Giovanni Lanfranco - Saint Sebastian - KMSsp113 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSsp113;768;499;image/jpeg
KMS7784;Q20268203;[[wikidata:Q392816]];Tea Picture: Ichikawa;;https://collection.smk.dk/#/en/detail/KMS7784;;;
KMS743;Q20354816;[[wikidata:Q972293]];A Street in Gerano;https://commons.wikimedia.org/wiki/Special:FilePath/Frederik Vermehren - A Street in Gerano - KMS743 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS743;592;438;image/jpeg
KMS1740;Q20535958;[[wikidata:Q445891]];View of Amerikavej in Copenhagen;https://commons.wikimedia.org/wiki/Special:FilePath/Frits Thaulow - View of Amerikavej in Copenhagen - KMS1740 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS1740;2830;4552;image/jpeg
KMS6640;Q20355452;[[wikidata:Q539474]];A Street in Rome. Vicolo Sterrato;https://commons.wikimedia.org/wiki/Special:FilePath/Constantin Hansen - En gade i Rom, Vicolo Sterrato.jpeg;https://collection.smk.dk/#/en/detail/KMS6640;1269;1200;image/jpeg
KMS3494;Q20550322;[[wikidata:Q363823]];Lippmann Berlin;https://commons.wikimedia.org/wiki/Special:FilePath/C.W. Eckersberg - Lippmann Berlin - KMS3494 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS3494;768;619;image/jpeg
KMS908;Q20267847;[[wikidata:Q3360726]];Svinesund nær Frederikshald i Norge;https://commons.wikimedia.org/wiki/Special:FilePath/Erik Pauelsen - Svinesund nær Frederikshald i Norge - KMS908 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS908;444;563;image/jpeg
KMSsp172;Q20267528;[[wikidata:Q2468731]];An Allegory of the Wise and the Foolish Virgins;https://commons.wikimedia.org/wiki/Special:FilePath/Hans Ewouts - An Allegory of the Wise and the Foolish Virgins - KMSsp172 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSsp172;429;430;image/jpeg
KMSst545a;Q20467266;None;Landscape;;https://collection.smk.dk/#/en/detail/KMSst545a;;;
KMSsp200;Q20379708;[[wikidata:Q1176989]];The Temptation of St Anthony;https://commons.wikimedia.org/wiki/Special:FilePath/David Vinckboons - The Temptation of St Anthony - KMSsp200 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSsp200;575;768;image/jpeg
KMS1396;Q20491255;[[wikidata:Q5599]];Portrait of a Lady;https://commons.wikimedia.org/wiki/Special:FilePath/Peter Paul Rubens - Portrait of a Lady - KMS1396 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS1396;768;628;image/jpeg
KMS3667;Q20540471;[[wikidata:Q7796148]];An Avenue. Frederiksværk;https://commons.wikimedia.org/wiki/Special:FilePath/Thorald Brendstrup - An Avenue. Frederiksværk - KMS3667 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS3667;560;768;image/jpeg
KMS3988;Q20540613;[[wikidata:Q20861841]];Houses Alongside a Road in Morsø, Jutland;https://commons.wikimedia.org/wiki/Special:FilePath/Fridolin Johansen - Houses Alongside a Road in Morsø, Jutland - KMS3988 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS3988;948;1200;image/jpeg
KMS3851;Q20274073;[[wikidata:Q363823]];The Parcae: Clotho, Lachesis and Atropos Spinning the Thread of Life;https://commons.wikimedia.org/wiki/Special:FilePath/Eckersberg, CW - De tre parcer Clotho, Lachesis og Atropos spinder livets tråd - 1808.jpeg;https://collection.smk.dk/#/en/detail/KMS3851;540;455;image/jpeg
KMSsp355;Q20354238;[[wikidata:Q613336]];Square in front of a Magnificent Church;https://commons.wikimedia.org/wiki/Special:FilePath/Bartholomeus van Bassen - Square in front of a Magnificent Church - KMSsp355 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMSsp355;591;768;image/jpeg
KMS1423;Q20438502;[[wikidata:Q28049674]];Portrait of a Man in Armour;https://commons.wikimedia.org/wiki/Special:FilePath/Joh. G. Melzer - Portrait of a Man in Armour - KMS1423 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS1423;753;768;image/jpeg
KMS2057;Q20440522;[[wikidata:Q468214]];Seascape with Dutch Men-of-War and Fishing Boats;https://commons.wikimedia.org/wiki/Special:FilePath/Ludolf Bakhuizen - Seascape with Dutch Men-of-War and Fishing Boats - KMS2057 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS2057;616;768;image/jpeg
KMS251;Q20354607;[[wikidata:Q708746]];Woodland Scene from Southern Sweden;https://commons.wikimedia.org/wiki/Special:FilePath/Carl Johan Fahlkrantz - Woodland Scene from Southern Sweden - KMS251 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS251;556;768;image/jpeg
KMS3357;Q20531556;[[wikidata:Q319854]];The Death of Achilles;https://commons.wikimedia.org/wiki/Special:FilePath/Nicolai Abildgaard - The Death of Achilles - KMS3357 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS3357;2763;5875;image/jpeg
KMS426;Q20268200;[[wikidata:Q5499315]];Fregatten "Nymphen" i en storm i året 1832;https://commons.wikimedia.org/wiki/Special:FilePath/Friedrich Theodore Kloss - Fregatten "Nymphen" i en storm i året 1832 - KMS426 - Statens Museum for Kunst.jpg;https://collection.smk.dk/#/en/detail/KMS426;543;768;image/jpeg
KMS608;Q7761901;[[wikidata:Q363823]];The Russian Ship of the Line "Asow" and a Frigate at Anchor near Elsinore;https://commons.wikimedia.org/wiki/Special:FilePath/Det russiske linieskib "Assow" og en fregat til ankers på Helsingør red.jpg;https://collection.smk.dk/#/en/detail/KMS608;4938;4043;image/jpeg
KMS3628;Q20539099;[[wikidata:Q28049602]];Syngende børn ved et klaver;;https://collection.smk.dk/#/en/detail/KMS3628;;;
